longitude,latitude,start_date,end_date,label,id,index
-55.0484867528227,-11.8928703923053,2011-08-29,2012-07-11,Double_cropping,332,21
-55.0484867528227,-11.8928703923053,2012-09-29,2013-08-13,Double_cropping,333,21
-55.0484867528227,-11.8928703923053,2013-09-30,2014-08-29,Double_cropping,334,21
-55.0484867528227,-11.8928703923053,2014-08-29,2015-06-26,Pasture,335,21
-55.0484867528227,-11.8928703923053,2015-09-14,2016-06-25,Pasture,336,21
-55.0480652451872,-11.8907870589722,2000-09-29,2001-08-13,Forest,337,22
-55.0480652451872,-11.8907870589722,2001-10-16,2002-07-12,Forest,338,22
-55.0480652451872,-11.8907870589722,2002-08-29,2003-06-26,Forest,339,22
-55.0480652451872,-11.8907870589722,2003-11-01,2004-07-11,Forest,340,22
-55.0480652451872,-11.8907870589722,2004-09-13,2005-06-26,Pasture,341,22
-55.0480652451872,-11.8907870589722,2005-09-14,2006-07-12,Pasture,342,22
-55.0480652451872,-11.8907870589722,2006-09-30,2007-06-26,Pasture,343,22
-55.0480652451872,-11.8907870589722,2007-10-16,2008-06-09,Pasture,344,22
-55.0480652451872,-11.8907870589722,2008-11-16,2009-08-13,Double_cropping,345,22
-55.0480652451872,-11.8907870589722,2009-07-12,2010-07-28,Double_cropping,346,22
-55.0480652451872,-11.8907870589722,2010-08-13,2011-07-12,Double_cropping,347,22
-55.0480652451872,-11.8907870589722,2011-08-29,2012-07-27,Double_cropping,348,22
-55.0480652451872,-11.8907870589722,2012-09-29,2013-08-13,Double_cropping,349,22
-55.0480652451872,-11.8907870589722,2013-09-30,2014-07-12,Double_cropping,350,22
-55.0480652451872,-11.8907870589722,2014-08-29,2015-06-26,Pasture,351,22
-55.0480652451872,-11.8907870589722,2015-09-14,2016-06-25,Pasture,352,22
-55.0476438167859,-11.888703725639,2000-09-29,2001-08-13,Forest,353,23
-55.0476438167859,-11.888703725639,2001-11-01,2002-07-12,Forest,354,23
-55.0476438167859,-11.888703725639,2002-08-29,2003-06-26,Forest,355,23
-55.0476438167859,-11.888703725639,2003-11-01,2004-07-11,Pasture,356,23
-55.0476438167859,-11.888703725639,2004-09-13,2005-07-12,Pasture,357,23
-55.0476438167859,-11.888703725639,2005-11-01,2006-08-13,Double_cropping,358,23
-55.0476438167859,-11.888703725639,2006-10-16,2007-07-28,Pasture,359,23
-55.0476438167859,-11.888703725639,2007-10-16,2008-07-11,Pasture,360,23
-55.0476438167859,-11.888703725639,2008-08-12,2009-07-12,Double_cropping,361,23
-55.0476438167859,-11.888703725639,2009-08-29,2010-07-12,Double_cropping,362,23
-55.0476438167859,-11.888703725639,2010-10-16,2011-07-12,Double_cropping,363,23
-55.0476438167859,-11.888703725639,2011-08-29,2012-07-11,Double_cropping,364,23
-55.0476438167859,-11.888703725639,2012-09-29,2013-08-13,Double_cropping,365,23
-55.0476438167859,-11.888703725639,2013-09-30,2014-08-29,Double_cropping,366,23
-55.0476438167859,-11.888703725639,2014-10-16,2015-06-26,Pasture,367,23
-55.0476438167859,-11.888703725639,2015-09-14,2016-07-11,Pasture,368,23
-55.0472224676159,-11.8866203923059,2000-09-29,2001-08-13,Forest,369,24
-55.0472224676159,-11.8866203923059,2001-11-01,2002-07-12,Forest,370,24
-55.0472224676159,-11.8866203923059,2002-08-29,2003-06-10,Forest,371,24
-55.0472224676159,-11.8866203923059,2003-11-01,2004-06-25,Pasture,372,24
-55.0472224676159,-11.8866203923059,2004-09-29,2005-06-26,Pasture,373,24
-55.0472224676159,-11.8866203923059,2005-09-14,2006-06-26,Pasture,374,24
-55.0472224676159,-11.8866203923059,2006-07-28,2007-08-13,Pasture,375,24
-55.0472224676159,-11.8866203923059,2007-10-16,2008-06-25,Pasture,376,24
-55.0472224676159,-11.8866203923059,2008-09-29,2009-08-29,Pasture,377,24
-55.0472224676159,-11.8866203923059,2009-08-13,2010-07-28,Pasture,378,24
-55.0472224676159,-11.8866203923059,2010-08-13,2011-08-13,Double_cropping,379,24
-55.0472224676159,-11.8866203923059,2011-08-13,2012-09-13,Double_cropping,380,24
-55.0472224676159,-11.8866203923059,2012-09-29,2013-07-12,Double_cropping,381,24
-55.0472224676159,-11.8866203923059,2013-09-30,2014-07-28,Double_cropping,382,24
-55.0472224676159,-11.8866203923059,2014-10-16,2015-07-28,Pasture,383,24
-55.0472224676159,-11.8866203923059,2015-09-14,2016-07-11,Pasture,384,24
-55.0468011976742,-11.8845370589728,2000-10-31,2001-08-13,Forest,385,25
-55.0468011976742,-11.8845370589728,2001-11-17,2002-07-12,Forest,386,25
-55.0468011976742,-11.8845370589728,2002-08-29,2003-06-26,Forest,387,25
-55.0468011976742,-11.8845370589728,2003-10-16,2004-06-09,Pasture,388,25
-55.0468011976742,-11.8845370589728,2004-09-29,2005-06-26,Pasture,389,25
-55.0468011976742,-11.8845370589728,2005-09-30,2006-07-12,Forest,390,25
-55.0468011976742,-11.8845370589728,2006-09-30,2007-06-26,Forest,391,25
-55.0468011976742,-11.8845370589728,2007-08-13,2008-09-13,Pasture,392,25
-55.0468011976742,-11.8845370589728,2008-11-16,2009-06-26,Forest,393,25
-55.0468011976742,-11.8845370589728,2009-11-01,2010-06-10,Forest,394,25
-55.0468011976742,-11.8845370589728,2010-07-28,2011-09-14,Pasture,395,25
-55.0468011976742,-11.8845370589728,2011-08-29,2012-08-28,Pasture,396,25
-55.0468011976742,-11.8845370589728,2012-08-12,2013-07-12,Pasture,397,25
-55.0468011976742,-11.8845370589728,2013-08-13,2014-08-29,Double_cropping,398,25
-55.0468011976742,-11.8845370589728,2014-08-13,2015-08-13,Pasture,399,25
-55.0468011976742,-11.8845370589728,2015-07-28,2016-08-12,Pasture,400,25
-55.0463800069579,-11.8824537256396,2000-09-29,2001-08-13,Forest,401,26
-55.0463800069579,-11.8824537256396,2001-07-28,2002-07-12,Forest,402,26
-55.0463800069579,-11.8824537256396,2002-08-29,2003-06-26,Forest,403,26
-55.0463800069579,-11.8824537256396,2003-09-30,2004-07-11,Pasture,404,26
-55.0463800069579,-11.8824537256396,2004-07-27,2005-06-26,Pasture,405,26
-55.0463800069579,-11.8824537256396,2005-09-14,2006-08-13,Pasture,406,26
-55.0463800069579,-11.8824537256396,2006-09-30,2007-07-12,Pasture,407,26
-55.0463800069579,-11.8824537256396,2007-08-29,2008-09-13,Double_cropping,408,26
-55.0463800069579,-11.8824537256396,2008-08-28,2009-08-29,Double_cropping,409,26
-55.0463800069579,-11.8824537256396,2009-08-13,2010-06-26,Pasture,410,26
-55.0463800069579,-11.8824537256396,2010-08-29,2011-06-26,Double_cropping,411,26
-55.0463800069579,-11.8824537256396,2011-09-30,2012-08-12,Double_cropping,412,26
-55.0463800069579,-11.8824537256396,2012-10-15,2013-08-13,Double_cropping,413,26
-55.0463800069579,-11.8824537256396,2013-09-30,2014-07-12,Double_cropping,414,26
-55.0463800069579,-11.8824537256396,2014-11-17,2015-06-10,Forest,415,26
-55.0463800069579,-11.8824537256396,2015-09-30,2016-08-28,Double_cropping,416,26
-55.0459588954641,-11.8803703923065,2000-09-29,2001-08-13,Forest,417,27
-55.0459588954641,-11.8803703923065,2001-11-01,2002-07-12,Forest,418,27
-55.0459588954641,-11.8803703923065,2002-08-29,2003-06-26,Forest,419,27
-55.0459588954641,-11.8803703923065,2003-09-30,2004-07-11,Single_cropping,420,27
-55.0459588954641,-11.8803703923065,2004-08-28,2005-07-12,Single_cropping,421,27
-55.0459588954641,-11.8803703923065,2005-09-14,2006-08-13,Pasture,422,27
-55.0459588954641,-11.8803703923065,2006-08-13,2007-08-13,Double_cropping,423,27
-55.0459588954641,-11.8803703923065,2007-08-29,2008-07-11,Double_cropping,424,27
-55.0459588954641,-11.8803703923065,2008-08-28,2009-07-28,Double_cropping,425,27
-55.0459588954641,-11.8803703923065,2009-07-28,2010-08-13,Double_cropping,426,27
-55.0459588954641,-11.8803703923065,2010-09-30,2011-07-12,Double_cropping,427,27
-55.0459588954641,-11.8803703923065,2011-08-13,2012-07-27,Double_cropping,428,27
-55.0459588954641,-11.8803703923065,2012-09-29,2013-07-12,Double_cropping,429,27
-55.0459588954641,-11.8803703923065,2013-09-14,2014-07-28,Double_cropping,430,27
-55.0459588954641,-11.8803703923065,2014-10-16,2015-07-12,Double_cropping,431,27
-55.0459588954641,-11.8803703923065,2015-08-13,2016-08-28,Double_cropping,432,27
-55.0455378631899,-11.8782870589733,2000-10-15,2001-08-13,Forest,433,28
-55.0455378631899,-11.8782870589733,2001-07-28,2002-07-28,Forest,434,28
-55.0455378631899,-11.8782870589733,2002-08-29,2003-06-10,Forest,435,28
-55.0455378631899,-11.8782870589733,2003-11-01,2004-06-25,Single_cropping,436,28
-55.0455378631899,-11.8782870589733,2004-09-13,2005-07-12,Single_cropping,437,28
-55.0455378631899,-11.8782870589733,2005-11-17,2006-07-12,Pasture,438,28
-55.0455378631899,-11.8782870589733,2006-07-28,2007-08-13,Double_cropping,439,28
-55.0455378631899,-11.8782870589733,2007-08-29,2008-07-11,Double_cropping,440,28
-55.0455378631899,-11.8782870589733,2008-09-13,2009-08-13,Double_cropping,441,28
-55.0455378631899,-11.8782870589733,2009-07-28,2010-07-28,Double_cropping,442,28
-55.0455378631899,-11.8782870589733,2010-09-30,2011-07-28,Double_cropping,443,28
-55.0455378631899,-11.8782870589733,2011-09-14,2012-07-11,Double_cropping,444,28
-55.0455378631899,-11.8782870589733,2012-09-29,2013-07-12,Double_cropping,445,28
-55.0455378631899,-11.8782870589733,2013-09-30,2014-08-29,Double_cropping,446,28
-55.0455378631899,-11.8782870589733,2014-09-14,2015-09-14,Double_cropping,447,28
-55.0455378631899,-11.8782870589733,2015-08-29,2016-08-28,Double_cropping,448,28
-55.0451169101322,-11.8762037256402,2000-10-15,2001-08-13,Forest,449,29
-55.0451169101322,-11.8762037256402,2001-07-28,2002-09-30,Forest,450,29
-55.0451169101322,-11.8762037256402,2002-08-29,2003-06-10,Forest,451,29
-55.0451169101322,-11.8762037256402,2003-11-01,2004-07-11,Single_cropping,452,29
-55.0451169101322,-11.8762037256402,2004-11-16,2005-07-12,Pasture,453,29
-55.0451169101322,-11.8762037256402,2005-08-29,2006-08-29,Double_cropping,454,29
-55.0451169101322,-11.8762037256402,2006-08-13,2007-07-28,Double_cropping,455,29
-55.0451169101322,-11.8762037256402,2007-09-30,2008-07-11,Double_cropping,456,29
-55.0451169101322,-11.8762037256402,2008-08-28,2009-07-28,Double_cropping,457,29
-55.0451169101322,-11.8762037256402,2009-09-30,2010-08-29,Double_cropping,458,29
-55.0451169101322,-11.8762037256402,2010-10-16,2011-07-28,Double_cropping,459,29
-55.0451169101322,-11.8762037256402,2011-09-14,2012-07-11,Double_cropping,460,29
-55.0451169101322,-11.8762037256402,2012-09-29,2013-07-28,Double_cropping,461,29
-55.0451169101322,-11.8762037256402,2013-09-14,2014-08-29,Double_cropping,462,29
-55.0451169101322,-11.8762037256402,2014-10-16,2015-09-14,Double_cropping,463,29
-55.0451169101322,-11.8762037256402,2015-08-29,2016-07-11,Double_cropping,464,29
-55.0446960362883,-11.874120392307,2000-10-15,2001-07-28,Forest,465,30
-55.0446960362883,-11.874120392307,2001-11-17,2002-09-30,Forest,466,30
-55.0446960362883,-11.874120392307,2002-08-29,2003-06-10,Forest,467,30
-55.0446960362883,-11.874120392307,2003-10-16,2004-06-25,Single_cropping,468,30
-55.0446960362883,-11.874120392307,2004-11-16,2005-07-12,Pasture,469,30
-55.0446960362883,-11.874120392307,2005-09-30,2006-07-28,Pasture,470,30
-55.0446960362883,-11.874120392307,2006-08-13,2007-07-12,Double_cropping,471,30
-55.0446960362883,-11.874120392307,2007-10-16,2008-07-11,Double_cropping,472,30
-55.0446960362883,-11.874120392307,2008-08-28,2009-08-29,Double_cropping,473,30
-55.0446960362883,-11.874120392307,2009-09-30,2010-08-13,Double_cropping,474,30
-55.0446960362883,-11.874120392307,2010-10-16,2011-07-28,Double_cropping,475,30
-55.0446960362883,-11.874120392307,2011-09-14,2012-07-27,Double_cropping,476,30
-55.0446960362883,-11.874120392307,2012-09-29,2013-08-13,Double_cropping,477,30
-55.0446960362883,-11.874120392307,2013-09-30,2014-08-13,Double_cropping,478,30
-55.0446960362883,-11.874120392307,2014-09-14,2015-09-14,Double_cropping,479,30
-55.0446960362883,-11.874120392307,2015-08-29,2016-06-25,Double_cropping,480,30
-55.0463577190049,-11.8928703923053,2000-10-31,2001-07-12,Forest,481,31
-55.0463577190049,-11.8928703923053,2001-09-30,2002-07-28,Forest,482,31
-55.0463577190049,-11.8928703923053,2002-09-14,2003-06-26,Forest,483,31
-55.0463577190049,-11.8928703923053,2003-09-14,2004-06-09,Forest,484,31
-55.0463577190049,-11.8928703923053,2004-10-15,2005-08-13,Pasture,485,31
-55.0463577190049,-11.8928703923053,2005-11-17,2006-06-26,Pasture,486,31
-55.0463577190049,-11.8928703923053,2006-11-01,2007-07-12,Single_cropping,487,31
-55.0463577190049,-11.8928703923053,2007-09-30,2008-07-11,Pasture,488,31
-55.0463577190049,-11.8928703923053,2008-10-31,2009-07-28,Double_cropping,489,31
-55.0463577190049,-11.8928703923053,2009-09-30,2010-07-12,Pasture,490,31
-55.0463577190049,-11.8928703923053,2010-08-13,2011-07-12,Double_cropping,491,31
-55.0463577190049,-11.8928703923053,2011-08-29,2012-07-11,Double_cropping,492,31
-55.0463577190049,-11.8928703923053,2012-09-29,2013-08-13,Double_cropping,493,31
-55.0463577190049,-11.8928703923053,2013-09-30,2014-08-29,Double_cropping,494,31
-55.0463577190049,-11.8928703923053,2014-08-29,2015-07-12,Pasture,495,31
-55.0463577190049,-11.8928703923053,2015-10-16,2016-06-25,Pasture,496,31
-55.0459362276714,-11.8907870589722,2000-10-31,2001-08-13,Forest,497,32
-55.0459362276714,-11.8907870589722,2001-07-28,2002-06-26,Forest,498,32
-55.0459362276714,-11.8907870589722,2002-09-14,2003-07-12,Forest,499,32
-55.0459362276714,-11.8907870589722,2003-11-01,2004-07-11,Pasture,500,32
-55.0459362276714,-11.8907870589722,2004-10-15,2005-06-10,Pasture,501,32
-55.0459362276714,-11.8907870589722,2005-11-01,2006-08-29,Double_cropping,502,32
-55.0459362276714,-11.8907870589722,2006-11-01,2007-06-26,Pasture,503,32
-55.0459362276714,-11.8907870589722,2007-09-30,2008-07-27,Pasture,504,32
-55.0459362276714,-11.8907870589722,2008-11-16,2009-07-28,Double_cropping,505,32
-55.0459362276714,-11.8907870589722,2009-08-13,2010-06-26,Pasture,506,32
-55.0459362276714,-11.8907870589722,2010-09-14,2011-07-12,Pasture,507,32
-55.0459362276714,-11.8907870589722,2011-08-29,2012-07-11,Double_cropping,508,32
-55.0459362276714,-11.8907870589722,2012-09-29,2013-08-13,Double_cropping,509,32
-55.0459362276714,-11.8907870589722,2013-09-30,2014-08-29,Double_cropping,510,32
-55.0459362276714,-11.8907870589722,2014-09-14,2015-06-26,Pasture,511,32
-55.0459362276714,-11.8907870589722,2015-09-14,2016-06-25,Pasture,512,32
-55.0455148155692,-11.888703725639,2000-09-13,2001-08-13,Forest,513,33
-55.0455148155692,-11.888703725639,2001-07-28,2002-07-12,Forest,514,33
-55.0455148155692,-11.888703725639,2002-08-13,2003-06-10,Forest,515,33
-55.0455148155692,-11.888703725639,2003-11-01,2004-07-11,Pasture,516,33
-55.0455148155692,-11.888703725639,2004-09-13,2005-06-26,Pasture,517,33
-55.0455148155692,-11.888703725639,2005-11-01,2006-07-12,Pasture,518,33
-55.0455148155692,-11.888703725639,2006-10-16,2007-07-12,Pasture,519,33
-55.0455148155692,-11.888703725639,2007-10-16,2008-07-27,Pasture,520,33
-55.0455148155692,-11.888703725639,2008-08-12,2009-08-13,Double_cropping,521,33
-55.0455148155692,-11.888703725639,2009-08-29,2010-07-28,Double_cropping,522,33
-55.0455148155692,-11.888703725639,2010-09-14,2011-07-12,Pasture,523,33
-55.0455148155692,-11.888703725639,2011-08-29,2012-07-27,Double_cropping,524,33
-55.0455148155692,-11.888703725639,2012-08-28,2013-07-28,Double_cropping,525,33
-55.0455148155692,-11.888703725639,2013-09-30,2014-07-12,Double_cropping,526,33
-55.0455148155692,-11.888703725639,2014-10-16,2015-06-26,Pasture,527,33
-55.0455148155692,-11.888703725639,2015-09-14,2016-06-25,Pasture,528,33
-55.0450934826951,-11.8866203923059,2000-09-13,2001-08-13,Forest,529,34
-55.0450934826951,-11.8866203923059,2001-09-14,2002-07-12,Forest,530,34
-55.0450934826951,-11.8866203923059,2002-08-13,2003-06-10,Forest,531,34
-55.0450934826951,-11.8866203923059,2003-08-29,2004-06-25,Pasture,532,34
-55.0450934826951,-11.8866203923059,2004-08-28,2005-06-10,Pasture,533,34
-55.0450934826951,-11.8866203923059,2005-09-30,2006-06-10,Forest,534,34
-55.0450934826951,-11.8866203923059,2006-11-01,2007-07-12,Forest,535,34
-55.0450934826951,-11.8866203923059,2007-11-17,2008-06-09,Forest,536,34
-55.0450934826951,-11.8866203923059,2008-11-16,2009-06-10,Forest,537,34
-55.0450934826951,-11.8866203923059,2009-09-30,2010-07-12,Pasture,538,34
-55.0450934826951,-11.8866203923059,2010-09-30,2011-09-14,Pasture,539,34
-55.0450934826951,-11.8866203923059,2011-08-13,2012-08-28,Double_cropping,540,34
-55.0450934826951,-11.8866203923059,2012-08-12,2013-08-29,Double_cropping,541,34
-55.0450934826951,-11.8866203923059,2013-08-13,2014-07-12,Double_cropping,542,34
-55.0450934826951,-11.8866203923059,2014-08-13,2015-08-29,Pasture,543,34
-55.0450934826951,-11.8866203923059,2015-08-29,2016-08-12,Pasture,544,34
-55.0446722290463,-11.8845370589728,2000-09-29,2001-08-13,Forest,545,35
-55.0446722290463,-11.8845370589728,2001-11-01,2002-07-28,Forest,546,35
-55.0446722290463,-11.8845370589728,2002-08-13,2003-06-26,Forest,547,35
-55.0446722290463,-11.8845370589728,2003-11-01,2004-06-25,Pasture,548,35
-55.0446722290463,-11.8845370589728,2004-09-13,2005-06-26,Pasture,549,35
-55.0446722290463,-11.8845370589728,2005-10-16,2006-06-10,Forest,550,35
-55.0446722290463,-11.8845370589728,2006-08-29,2007-08-13,Pasture,551,35
-55.0446722290463,-11.8845370589728,2007-10-16,2008-07-11,Forest,552,35
-55.0446722290463,-11.8845370589728,2008-11-16,2009-06-10,Forest,553,35
-55.0446722290463,-11.8845370589728,2009-11-01,2010-06-10,Forest,554,35
-55.0446722290463,-11.8845370589728,2010-08-13,2011-07-28,Pasture,555,35
-55.0446722290463,-11.8845370589728,2011-07-12,2012-09-13,Pasture,556,35
-55.0446722290463,-11.8845370589728,2012-08-12,2013-08-29,Pasture,557,35
-55.0446722290463,-11.8845370589728,2013-09-30,2014-09-30,Double_cropping,558,35
-55.0446722290463,-11.8845370589728,2014-08-13,2015-07-28,Pasture,559,35
-55.0446722290463,-11.8845370589728,2015-09-30,2016-08-28,Double_cropping,560,35
-55.0442510546198,-11.8824537256396,2000-09-29,2001-08-13,Forest,561,36
-55.0442510546198,-11.8824537256396,2001-11-01,2002-07-12,Forest,562,36
-55.0442510546198,-11.8824537256396,2002-09-14,2003-07-12,Forest,563,36
-55.0442510546198,-11.8824537256396,2003-09-30,2004-07-11,Single_cropping,564,36
-55.0442510546198,-11.8824537256396,2004-10-15,2005-07-12,Single_cropping,565,36
-55.0442510546198,-11.8824537256396,2005-09-14,2006-07-28,Pasture,566,36
-55.0442510546198,-11.8824537256396,2006-08-13,2007-07-28,Double_cropping,567,36
-55.0442510546198,-11.8824537256396,2007-07-28,2008-07-27,Double_cropping,568,36
-55.0442510546198,-11.8824537256396,2008-08-28,2009-08-13,Double_cropping,569,36
-55.0442510546198,-11.8824537256396,2009-07-28,2010-08-29,Double_cropping,570,36
-55.0442510546198,-11.8824537256396,2010-08-13,2011-07-12,Double_cropping,571,36
-55.0442510546198,-11.8824537256396,2011-08-13,2012-07-11,Double_cropping,572,36
-55.0442510546198,-11.8824537256396,2012-08-28,2013-08-13,Double_cropping,573,36
-55.0442510546198,-11.8824537256396,2013-07-28,2014-08-13,Double_cropping,574,36
-55.0442510546198,-11.8824537256396,2014-09-14,2015-08-13,Double_cropping,575,36
-55.0442510546198,-11.8824537256396,2015-09-30,2016-08-28,Double_cropping,576,36
-55.0438299594128,-11.8803703923065,2000-09-29,2001-08-13,Forest,577,37
-55.0438299594128,-11.8803703923065,2001-07-28,2002-07-28,Forest,578,37
-55.0438299594128,-11.8803703923065,2002-09-14,2003-06-26,Forest,579,37
-55.0438299594128,-11.8803703923065,2003-09-30,2004-06-25,Single_cropping,580,37
-55.0438299594128,-11.8803703923065,2004-08-28,2005-07-12,Single_cropping,581,37
-55.0438299594128,-11.8803703923065,2005-09-14,2006-06-26,Pasture,582,37
-55.0438299594128,-11.8803703923065,2006-08-13,2007-07-28,Double_cropping,583,37
-55.0438299594128,-11.8803703923065,2007-07-28,2008-07-27,Double_cropping,584,37
-55.0438299594128,-11.8803703923065,2008-08-28,2009-08-13,Double_cropping,585,37
-55.0438299594128,-11.8803703923065,2009-07-28,2010-08-13,Double_cropping,586,37
-55.0438299594128,-11.8803703923065,2010-09-14,2011-07-12,Double_cropping,587,37
-55.0438299594128,-11.8803703923065,2011-08-13,2012-07-11,Double_cropping,588,37
-55.0438299594128,-11.8803703923065,2012-09-29,2013-07-28,Double_cropping,589,37
-55.0438299594128,-11.8803703923065,2013-09-14,2014-08-13,Double_cropping,590,37
-55.0438299594128,-11.8803703923065,2014-10-16,2015-07-28,Double_cropping,591,37
-55.0438299594128,-11.8803703923065,2015-08-29,2016-08-28,Double_cropping,592,37
-55.0434089434222,-11.8782870589733,2000-10-15,2001-08-13,Forest,593,38
-55.0434089434222,-11.8782870589733,2001-09-14,2002-07-12,Forest,594,38
-55.0434089434222,-11.8782870589733,2002-09-14,2003-06-26,Forest,595,38
-55.0434089434222,-11.8782870589733,2003-11-01,2004-06-25,Single_cropping,596,38
-55.0434089434222,-11.8782870589733,2004-08-28,2005-07-12,Single_cropping,597,38
-55.0434089434222,-11.8782870589733,2005-09-14,2006-06-26,Pasture,598,38
-55.0434089434222,-11.8782870589733,2006-08-13,2007-07-28,Double_cropping,599,38
-55.0434089434222,-11.8782870589733,2007-09-30,2008-07-11,Double_cropping,600,38
-55.0434089434222,-11.8782870589733,2008-08-28,2009-08-13,Double_cropping,601,38
-55.0434089434222,-11.8782870589733,2009-09-30,2010-07-28,Double_cropping,602,38
-55.0434089434222,-11.8782870589733,2010-09-30,2011-07-12,Double_cropping,603,38
-55.0434089434222,-11.8782870589733,2011-09-14,2012-07-11,Double_cropping,604,38
-55.0434089434222,-11.8782870589733,2012-09-29,2013-07-28,Double_cropping,605,38
-55.0434089434222,-11.8782870589733,2013-09-30,2014-08-29,Double_cropping,606,38
-55.0434089434222,-11.8782870589733,2014-09-14,2015-09-14,Double_cropping,607,38
-55.0434089434222,-11.8782870589733,2015-08-29,2016-08-28,Double_cropping,608,38
-55.0429880066452,-11.8762037256402,2000-10-31,2001-07-28,Forest,609,39
-55.0429880066452,-11.8762037256402,2001-09-14,2002-07-28,Forest,610,39
-55.0429880066452,-11.8762037256402,2002-11-01,2003-06-10,Forest,611,39
-55.0429880066452,-11.8762037256402,2003-11-01,2004-06-25,Single_cropping,612,39
-55.0429880066452,-11.8762037256402,2004-11-16,2005-07-12,Pasture,613,39
-55.0429880066452,-11.8762037256402,2005-10-16,2006-06-26,Pasture,614,39
-55.0429880066452,-11.8762037256402,2006-07-28,2007-08-13,Double_cropping,615,39
-55.0429880066452,-11.8762037256402,2007-09-30,2008-07-11,Double_cropping,616,39
-55.0429880066452,-11.8762037256402,2008-08-28,2009-08-29,Double_cropping,617,39
-55.0429880066452,-11.8762037256402,2009-09-30,2010-08-13,Double_cropping,618,39
-55.0429880066452,-11.8762037256402,2010-09-14,2011-07-12,Double_cropping,619,39
-55.0429880066452,-11.8762037256402,2011-09-14,2012-07-11,Double_cropping,620,39
-55.0429880066452,-11.8762037256402,2012-09-29,2013-07-28,Double_cropping,621,39
-55.0429880066452,-11.8762037256402,2013-09-14,2014-08-29,Double_cropping,622,39
-55.0429880066452,-11.8762037256402,2014-10-16,2015-07-28,Double_cropping,623,39
-55.0429880066452,-11.8762037256402,2015-08-29,2016-07-11,Double_cropping,624,39
-55.0425671490787,-11.874120392307,2000-10-31,2001-06-26,Forest,625,40
-55.0425671490787,-11.874120392307,2001-11-17,2002-07-12,Forest,626,40
-55.0425671490787,-11.874120392307,2002-08-29,2003-06-10,Forest,627,40
-55.0425671490787,-11.874120392307,2003-11-01,2004-06-25,Pasture,628,40
-55.0425671490787,-11.874120392307,2004-09-29,2005-06-26,Single_cropping,629,40
-55.0425671490787,-11.874120392307,2005-09-30,2006-08-13,Single_cropping,630,40
-55.0425671490787,-11.874120392307,2006-08-29,2007-07-28,Double_cropping,631,40
-55.0425671490787,-11.874120392307,2007-10-16,2008-07-11,Double_cropping,632,40
-55.0425671490787,-11.874120392307,2008-08-28,2009-08-29,Double_cropping,633,40
-55.0425671490787,-11.874120392307,2009-08-13,2010-08-29,Double_cropping,634,40
-55.0425671490787,-11.874120392307,2010-09-14,2011-07-28,Double_cropping,635,40
-55.0425671490787,-11.874120392307,2011-08-29,2012-07-27,Double_cropping,636,40
-55.0425671490787,-11.874120392307,2012-09-29,2013-07-12,Double_cropping,637,40
-55.0425671490787,-11.874120392307,2013-09-14,2014-08-29,Double_cropping,638,40
-55.0425671490787,-11.874120392307,2014-10-16,2015-07-28,Double_cropping,639,40
-55.0425671490787,-11.874120392307,2015-08-29,2016-08-28,Double_cropping,640,40
-55.0442286851871,-11.8928703923053,2000-10-31,2001-07-12,Forest,641,41
-55.0442286851871,-11.8928703923053,2001-07-28,2002-07-12,Forest,642,41
-55.0442286851871,-11.8928703923053,2002-08-29,2003-07-28,Forest,643,41
-55.0442286851871,-11.8928703923053,2003-10-16,2004-07-11,Pasture,644,41
-55.0442286851871,-11.8928703923053,2004-10-31,2005-07-12,Single_cropping,645,41
-55.0442286851871,-11.8928703923053,2005-11-17,2006-06-26,Pasture,646,41
-55.0442286851871,-11.8928703923053,2006-08-29,2007-07-12,Pasture,647,41
-55.0442286851871,-11.8928703923053,2007-11-17,2008-09-13,Single_cropping,648,41
-55.0442286851871,-11.8928703923053,2008-10-15,2009-07-28,Double_cropping,649,41
-55.0442286851871,-11.8928703923053,2009-09-30,2010-08-13,Double_cropping,650,41
-55.0442286851871,-11.8928703923053,2010-09-14,2011-07-28,Pasture,651,41
-55.0442286851871,-11.8928703923053,2011-08-13,2012-07-27,Double_cropping,652,41
-55.0442286851871,-11.8928703923053,2012-09-29,2013-07-28,Double_cropping,653,41
-55.0442286851871,-11.8928703923053,2013-09-30,2014-08-29,Double_cropping,654,41
-55.0442286851871,-11.8928703923053,2014-08-29,2015-06-26,Pasture,655,41
-55.0442286851871,-11.8928703923053,2015-10-16,2016-06-25,Pasture,656,41
-55.0438072101557,-11.8907870589722,2000-09-29,2001-08-13,Forest,657,42
-55.0438072101557,-11.8907870589722,2001-09-14,2002-07-28,Forest,658,42
-55.0438072101557,-11.8907870589722,2002-11-01,2003-07-12,Forest,659,42
-55.0438072101557,-11.8907870589722,2003-11-01,2004-07-11,Pasture,660,42
-55.0438072101557,-11.8907870589722,2004-10-31,2005-06-26,Pasture,661,42
-55.0438072101557,-11.8907870589722,2005-11-01,2006-08-13,Double_cropping,662,42
-55.0438072101557,-11.8907870589722,2006-11-01,2007-07-12,Pasture,663,42
-55.0438072101557,-11.8907870589722,2007-10-16,2008-07-27,Pasture,664,42
-55.0438072101557,-11.8907870589722,2008-10-15,2009-07-28,Double_cropping,665,42
-55.0438072101557,-11.8907870589722,2009-09-30,2010-07-12,Double_cropping,666,42
-55.0438072101557,-11.8907870589722,2010-09-14,2011-06-26,Pasture,667,42
